id,formula,tc,origin,cls,n_nbr,nbr_median,nbr_min,nbr_max,nearest,nearest_tc,nearest_dist,chemsys
Sm1.05Ba1.95Cu3O6.94-MP-mp-21451.cif,Sm1.05Ba1.95Cu3O6.94,0.0,new,zero-in-high-cloud,23,83.0,0.0,93.5,Sm1.05Ba1.95Cu3O6.99,88.5,0.004,Ba-Cu-O-Sm
Sm1Ba2Cu3O6.64-MP-mp-21451.cif,Sm1Ba2Cu3O6.64,0.0,new,zero-in-high-cloud,19,83.6,0.0,91.1,Sm1Ba2Cu3O6.65,32.8,0.001,Ba-Cu-O-Sm
Sm1Ba2Cu3O6.53-MP-mp-21451.cif,Sm1Ba2Cu3O6.53,0.0,new,zero-in-high-cloud,14,58.0,0.0,91.1,Sm1Ba2Cu3O6.554,28.75,0.002,Ba-Cu-O-Sm
Sm1Ba2Cu3O6.467-MP-mp-1229115.cif,Sm1Ba2Cu3O6.467,0.0,new,zero-in-high-cloud,12,36.3,0.0,90.5,Sm1Ba2Cu3O6.53,0.0,0.005,Ba-Cu-O-Sm
Sm1.3Ba1.7Cu3O7.16-MP-icsd-68194.cif,Sm1.3Ba1.7Cu3O7.16,0.0,new,zero-in-high-cloud,11,31.8,0.0,56.5,Sm1.28Ba1.72Cu3O7.03,43.6,0.01,Ba-Cu-O-Sm
Sm1Ba2Cu3O7.06-MP-icsd-68194.cif,Sm1Ba2Cu3O7.06,0.0,new,zero-in-high-cloud,19,87.0,0.0,93.5,Sm1Ba2Cu3O7.11,93.5,0.004,Ba-Cu-O-Sm
Pr2Ba4Cu7O15-MP-mp-1228264.cif,Pr2Ba4Cu7O15,0.0,new,zero-in-high-cloud,3,15.5,10.0,21.0,Pr2Ba4Cu7O14.74,15.5,0.009,Ba-Cu-O-Pr
Ba1.6Sr0.4Yb1Cu3O6.42-MP-mp-1099602.cif,Ba1.6Sr0.4Yb1Cu3O6.42,0.0,new,zero-in-high-cloud,8,40.5,0.0,81.0,Ba1.6Sr0.4Yb1Cu3O6.48,10.0,0.005,Ba-Cu-O-Sr-Yb
Ba2Ca0.12Cu3Y0.88O6-MP-mp-22215-synth_doped.cif,Ba2Ca0.12Cu3Y0.88O6,0.0,V45,zero-in-high-cloud,13,24.0,0.0,50.0,Y0.9Ca0.1Ba2Cu3O6.03,19.8,0.005,Ba-Ca-Cu-O-Y
Y0.8Ca0.2Ba2Cu3O6.12-MP-mp-20897.cif,Y0.8Ca0.2Ba2Cu3O6.12,0.0,new,zero-in-high-cloud,19,32.4,0.0,61.8,Y0.8Ca0.2Ba2Cu3O6.1,50.0,0.002,Ba-Ca-Cu-O-Y
Y0.9Ca0.1Ba2Cu3O6.049-MP-mp-1229067.cif,Y0.9Ca0.1Ba2Cu3O6.049,0.0,new,zero-in-high-cloud,12,21.9,0.0,50.0,Y0.9Ca0.1Ba2Cu3O6.03,19.8,0.002,Ba-Ca-Cu-O-Y
Y0.82Ca0.18Ba2Cu3O6.008-MP-mp-20897.cif,Y0.82Ca0.18Ba2Cu3O6.008,0.0,new,zero-in-high-cloud,16,26.8,0.0,50.0,Ba2Ca0.2Cu3Y0.8O6,24.0,0.004,Ba-Ca-Cu-O-Y
Gd1Ba2Cu3O6.52-MP-mp-1229327.cif,Gd1Ba2Cu3O6.52,0.0,new,zero-in-high-cloud,4,86.5,0.0,92.45,Gd1Ba2Cu3O6.3,0.0,0.017,Ba-Cu-Gd-O
Ba2.02Cu1.01Tl1.97O6.16-MP-mp-6027-synth_doped.cif,Ba2.02Cu1.01Tl1.97O6.16,0.0,V45,zero-in-high-cloud,17,49.0,0.0,87.8,Ba2Cu1Tl2O6.16,64.9,0.005,Ba-Cu-O-Tl
Ba2Cu1Tl2O6.164-MP-mp-6027-synth_doped.cif,Ba2Cu1Tl2O6.164,0.0,V45,zero-in-high-cloud,17,49.0,0.0,87.8,Ba2Cu1Tl2O6.16,64.9,0.0,Ba-Cu-O-Tl
Ba2Cu1Tl2O6.23-MP-mp-6027-synth_doped.cif,Ba2Cu1Tl2O6.23,0.0,V45,zero-in-high-cloud,17,49.0,0.0,87.8,Ba2Cu1Tl2O6.19,45.3,0.003,Ba-Cu-O-Tl
Ba2Ca0.7Ce0.3Cu2Tl2O8-MP-mp-6885-synth_doped.cif,Ba2Ca0.7Ce0.3Cu2Tl2O8,0.0,V45,zero-in-high-cloud,3,100.0,0.0,103.0,Tl2Ba2Ca0.6Ce0.4Cu2O8,0.0,0.013,Ba-Ca-Ce-Cu-O-Tl
Y1Ba2Cu2.955Co0.045O7-MP-mp-20674.cif,Y1Ba2Cu2.955Co0.045O7,0.0,new,zero-in-high-cloud,23,70.0,0.0,94.3,Y1Ba2Cu2.96Co0.04O7,91.5,0.001,Ba-Co-Cu-O-Y
Y1Ba2Cu2.6Co0.4O6.95-MP-icsd-63321.cif,Y1Ba2Cu2.6Co0.4O6.95,0.0,new,zero-in-high-cloud,17,11.3,0.0,66.2,Y1Ba2Cu2.61Co0.39O6.91,0.0,0.004,Ba-Co-Cu-O-Y
Y1Ba2Cu2.61Co0.39O6.91-MP-icsd-63321.cif,Y1Ba2Cu2.61Co0.39O6.91,0.0,new,zero-in-high-cloud,16,14.1,0.0,66.2,Y1Ba2Cu2.6Co0.4O6.95,0.0,0.004,Ba-Co-Cu-O-Y
Y1Ba2Cu2.8Co0.2O6.9-MP-mp-1228425.cif,Y1Ba2Cu2.8Co0.2O6.9,0.0,new,zero-in-high-cloud,30,61.0,0.0,94.3,Y1Ba2Cu2.8Co0.2O6.83,53.0,0.005,Ba-Co-Cu-O-Y
Ba2Cu1Hg1O4.04-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.04,0.0,V45,zero-in-high-cloud,35,88.0,0.0,98.0,Ba2Cu1Hg1O4.045,73.0,0.001,Ba-Cu-Hg-O
Ba2Cu1Hg1O4.14-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.14,0.0,V45,zero-in-high-cloud,41,82.0,0.0,98.0,Ba2Cu1Hg1O4.15,97.0,0.001,Ba-Cu-Hg-O
Ba2Cu1Hg1O4.32-MP-mp-6562-synth_doped.cif,Ba2Cu1Hg1O4.32,0.0,V45,zero-in-high-cloud,25,89.1,0.0,98.0,Ba2Cu1Hg1O4.31,78.0,0.001,Ba-Cu-Hg-O
Dy0.4Pr0.6Ba2Cu3O6.9-MP-mp-1228179.cif,Dy0.4Pr0.6Ba2Cu3O6.9,0.0,new,zero-in-high-cloud,3,19.0,0.0,27.8,Dy0.5Pr0.5Ba2Cu3O6.9,27.8,0.016,Ba-Cu-Dy-O-Pr
Dy0.8Pr0.2Ba2Cu3O6.9-MP-mp-622105.cif,Dy0.8Pr0.2Ba2Cu3O6.9,0.0,new,zero-in-high-cloud,3,77.4,53.9,91.4,Dy0.85Pr0.15Ba2Cu3O6.9,77.4,0.008,Ba-Cu-Dy-O-Pr
Er1Ba2Cu3O6.88-MP-mp-622110.cif,Er1Ba2Cu3O6.88,0.0,new,zero-in-high-cloud,10,90.2,45.45,93.0,Er1Ba2Cu3O6.91,92.0,0.002,Ba-Cu-Er-O
Er1Ba2Cu3O6.25-MP-mp-1229210.cif,Er1Ba2Cu3O6.25,0.0,new,zero-in-high-cloud,6,17.5,0.0,75.0,Er1Ba2Cu3O6.23,0.0,0.002,Ba-Cu-Er-O
Er1Ba2Cu3O6.23-MP-mp-1229210.cif,Er1Ba2Cu3O6.23,0.0,new,zero-in-high-cloud,6,17.5,0.0,75.0,Er1Ba2Cu3O6.25,0.0,0.002,Ba-Cu-Er-O
Eu0.4Pr0.6Ba2Cu4O8-MP-mp-6779.cif,Eu0.4Pr0.6Ba2Cu4O8,0.0,new,zero-in-high-cloud,3,27.5,0.0,40.0,Ba2Cu4Eu0.3Pr0.7O8,0.0,0.013,Ba-Cu-Eu-O-Pr
Eu0.6Pr0.4Ba2Cu3O6.64-MP-mp-1228601.cif,Eu0.6Pr0.4Ba2Cu3O6.64,0.0,new,zero-in-high-cloud,4,26.4,0.0,41.0,Eu0.7Pr0.3Ba2Cu3O6.66,41.0,0.017,Ba-Cu-Eu-O-Pr
Eu1.15Ba1.85Cu3O6.937-MP-mp-622211.cif,Eu1.15Ba1.85Cu3O6.937,0.0,new,zero-in-high-cloud,12,44.7,0.0,94.0,Eu1.1Ba1.9Cu3O6.932,0.0,0.008,Ba-Cu-Eu-O
Eu1.1Ba1.9Cu3O6.932-MP-mp-622211.cif,Eu1.1Ba1.9Cu3O6.932,0.0,new,zero-in-high-cloud,15,81.0,0.0,94.9,Eu1.05Ba1.95Cu3O6.93,0.0,0.008,Ba-Cu-Eu-O
Eu1.05Ba1.95Cu3O6.93-MP-mp-622211.cif,Eu1.05Ba1.95Cu3O6.93,0.0,new,zero-in-high-cloud,14,82.1,0.0,94.9,Eu1.1Ba1.9Cu3O6.932,0.0,0.008,Ba-Cu-Eu-O
Eu1Ba2Cu3O6.59-MP-mp-622211.cif,Eu1Ba2Cu3O6.59,0.0,new,zero-in-high-cloud,8,91.5,0.0,94.0,Ba2Cu3Eu1O6.5,92.0,0.007,Ba-Cu-Eu-O
Gd1Ba1.6Pr0.4Cu3O6.99-MP-mp-1228407.cif,Gd1Ba1.6Pr0.4Cu3O6.99,0.0,new,zero-in-high-cloud,4,16.4,0.0,39.2,Gd1Ba1.65Pr0.35Cu3O6.97,10.0,0.009,Ba-Cu-Gd-O-Pr
Nd0.75Pr0.25Ba2Cu3O6.75-MP-mp-22719.cif,Nd0.75Pr0.25Ba2Cu3O6.75,0.0,new,zero-in-high-cloud,15,11.7,0.0,50.0,Nd0.75Pr0.25Ba2Cu3O6.85,9.2,0.007,Ba-Cu-Nd-O-Pr
Nd0.85Pr0.15Ba2Cu3O6.65-MP-mp-22719.cif,Nd0.85Pr0.15Ba2Cu3O6.65,0.0,new,zero-in-high-cloud,15,30.2,0.0,57.2,Nd0.85Pr0.15Ba2Cu3O6.75,21.6,0.007,Ba-Cu-Nd-O-Pr
Y0.5Pr0.5Ba2Cu3O6.8-MP-mp-1228182.cif,Y0.5Pr0.5Ba2Cu3O6.8,0.0,new,zero-in-high-cloud,42,12.0,0.0,47.0,Y0.5Pr0.5Ba2Cu3O6.76,4.0,0.003,Ba-Cu-O-Pr-Y
Y0.6Pr0.4Ba2Cu3O6.45-MP-mp-1229245.cif,Y0.6Pr0.4Ba2Cu3O6.45,0.0,new,zero-in-high-cloud,13,14.9,0.0,46.0,Y0.6Pr0.4Ba2Cu3O6.5,14.9,0.004,Ba-Cu-O-Pr-Y
Y0.55Pr0.45Ba2Cu3O6.5-MP-mp-1228182.cif,Y0.55Pr0.45Ba2Cu3O6.5,0.0,new,zero-in-high-cloud,19,13.0,0.0,33.9,Y0.6Pr0.4Ba2Cu3O6.5,14.9,0.008,Ba-Cu-O-Pr-Y
Y0.5Pr0.5Ba2Cu3O7.01-MP-mp-1229245.cif,Y0.5Pr0.5Ba2Cu3O7.01,0.0,new,zero-in-high-cloud,35,14.4,0.0,47.0,Ba2Cu3Pr0.5Y0.5O7,25.93,0.001,Ba-Cu-O-Pr-Y
Sm0.8Pr0.2Ba2Cu3O6.55-MP-mp-21451.cif,Sm0.8Pr0.2Ba2Cu3O6.55,0.0,new,zero-in-high-cloud,10,24.5,0.0,39.65,Sm0.8Pr0.2Ba2Cu3O6.65,21.0,0.008,Ba-Cu-O-Pr-Sm
Sm1Ba1.7Pr0.3Cu3O7.07-MP-icsd-68194.cif,Sm1Ba1.7Pr0.3Cu3O7.07,0.0,new,zero-in-high-cloud,3,26.5,0.0,35.0,Sm1Ba1.65Pr0.35Cu3O7.1,0.0,0.01,Ba-Cu-O-Pr-Sm
Tm1Ba2Cu3O6.37-MP-mp-1228146.cif,Tm1Ba2Cu3O6.37,0.0,new,zero-in-high-cloud,6,39.0,0.0,92.5,Tm1Ba2Cu3O6.41,19.0,0.003,Ba-Cu-O-Tm
Tm1Ba2Cu3O6.07-MP-mp-1228146.cif,Tm1Ba2Cu3O6.07,0.0,new,zero-in-high-cloud,3,19.0,0.0,28.0,Tm1Ba2Cu3O6.37,0.0,0.024,Ba-Cu-O-Tm
Y1Ba2Cu3.72Zn0.28O8-MP-mp-6790.cif,Y1Ba2Cu3.72Zn0.28O8,0.0,new,zero-in-high-cloud,6,26.3,0.0,43.3,Y1Ba2Cu3.7Zn0.3O8,22.5,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu3.85Zn0.15O8-MP-mp-6790.cif,Y1Ba2Cu3.85Zn0.15O8,0.0,new,zero-in-high-cloud,11,47.2,0.0,73.3,Y1Ba2Cu3.84Zn0.16O8,31.5,0.001,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.73Zn0.27O7-MP-mp-20674.cif,Y1Ba2Cu2.73Zn0.27O7,0.0,new,zero-in-high-cloud,26,21.1,0.0,64.0,Y1Ba2Cu2.7Zn0.3O6.97,0.0,0.006,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.79Zn0.21O6.9-MP-mp-20674.cif,Y1Ba2Cu2.79Zn0.21O6.9,0.0,new,zero-in-high-cloud,52,42.5,0.0,89.2,Y1Ba2Cu2.8Zn0.2O6.88,54.7,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.826Zn0.174O6.89-MP-mp-20674.cif,Y1Ba2Cu2.826Zn0.174O6.89,0.0,new,zero-in-high-cloud,70,45.0,0.0,90.0,Y1Ba2Cu2.841Zn0.159O6.89,0.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.883Zn0.117O6.9-MP-mp-20674.cif,Y1Ba2Cu2.883Zn0.117O6.9,0.0,new,zero-in-high-cloud,84,42.7,0.0,90.0,Y1Ba2Cu2.88Zn0.12O6.92,53.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.94Zn0.06O6.91-MP-mp-20674.cif,Y1Ba2Cu2.94Zn0.06O6.91,0.0,new,zero-in-high-cloud,89,41.0,0.0,90.0,Y1Ba2Cu2.94Zn0.06O6.93,75.0,0.001,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.841Zn0.159O6.89-MP-mp-20674.cif,Y1Ba2Cu2.841Zn0.159O6.89,0.0,new,zero-in-high-cloud,77,45.0,0.0,90.0,Y1Ba2Cu2.826Zn0.174O6.89,0.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.79Zn0.21O6.81-MP-mp-20674.cif,Y1Ba2Cu2.79Zn0.21O6.81,0.0,new,zero-in-high-cloud,59,37.0,0.0,77.0,Y1Ba2Cu2.8Zn0.2O6.79,45.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.79Zn0.21O6.74-MP-mp-1228425.cif,Y1Ba2Cu2.79Zn0.21O6.74,0.0,new,zero-in-high-cloud,65,30.0,0.0,74.6,Y1Ba2Cu2.79Zn0.21O6.76,0.0,0.001,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.79Zn0.21O6.76-MP-mp-1228903.cif,Y1Ba2Cu2.79Zn0.21O6.76,0.0,new,zero-in-high-cloud,63,30.7,0.0,75.0,Y1Ba2Cu2.79Zn0.21O6.74,0.0,0.001,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.85Zn0.15O6.76-MP-mp-1228903.cif,Y1Ba2Cu2.85Zn0.15O6.76,0.0,new,zero-in-high-cloud,87,40.0,0.0,90.0,Y1Ba2Cu2.85Zn0.15O6.85,47.6,0.007,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.79Zn0.21O6.7-MP-mp-1228425.cif,Y1Ba2Cu2.79Zn0.21O6.7,0.0,new,zero-in-high-cloud,63,30.0,0.0,74.6,Y1Ba2Cu2.79Zn0.21O6.74,0.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.88Zn0.12O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.88Zn0.12O6.63,0.0,new,zero-in-high-cloud,92,37.5,0.0,89.2,Y1Ba2Cu2.91Zn0.09O6.63,0.0,0.005,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.91Zn0.09O6.63-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.63,0.0,new,zero-in-high-cloud,91,38.7,0.0,90.0,Y1Ba2Cu2.91Zn0.09O6.65,10.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.91Zn0.09O6.56-MP-mp-1228425.cif,Y1Ba2Cu2.91Zn0.09O6.56,0.0,new,zero-in-high-cloud,77,30.0,0.0,90.0,Y1Ba2Cu2.91Zn0.09O6.6,6.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.91Zn0.09O6.44-MP-mp-20897.cif,Y1Ba2Cu2.91Zn0.09O6.44,0.0,new,zero-in-high-cloud,53,25.0,0.0,64.2,Y1Ba2Cu2.91Zn0.09O6.48,0.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.94Zn0.06O6.42-MP-mp-1228903.cif,Y1Ba2Cu2.94Zn0.06O6.42,0.0,new,zero-in-high-cloud,47,23.0,0.0,64.2,Y1Ba2Cu2.94Zn0.06O6.38,0.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.94Zn0.06O6.38-MP-mp-1229067.cif,Y1Ba2Cu2.94Zn0.06O6.38,0.0,new,zero-in-high-cloud,43,22.5,0.0,64.2,Y1Ba2Cu2.94Zn0.06O6.42,0.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.94Zn0.06O6.33-MP-mp-1229067.cif,Y1Ba2Cu2.94Zn0.06O6.33,0.0,new,zero-in-high-cloud,33,18.9,0.0,60.0,Y1Ba2Cu2.94Zn0.06O6.38,0.0,0.004,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.91Zn0.09O6.48-MP-mp-20897.cif,Y1Ba2Cu2.91Zn0.09O6.48,0.0,new,zero-in-high-cloud,59,27.5,0.0,77.0,Y1Ba2Cu2.91Zn0.09O6.5,0.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.91Zn0.09O6.5-MP-mp-20897.cif,Y1Ba2Cu2.91Zn0.09O6.5,0.0,new,zero-in-high-cloud,64,27.8,0.0,89.2,Y1Ba2Cu2.91Zn0.09O6.48,0.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.931Zn0.069O6.5-MP-mp-20897.cif,Y1Ba2Cu2.931Zn0.069O6.5,0.0,new,zero-in-high-cloud,60,27.8,0.0,89.2,Y1Ba2Cu2.94Zn0.06O6.53,0.0,0.003,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.94Zn0.06O6.53-MP-mp-1228425.cif,Y1Ba2Cu2.94Zn0.06O6.53,0.0,new,zero-in-high-cloud,65,29.8,0.0,89.2,Y1Ba2Cu2.95Zn0.05O6.52,23.0,0.002,Ba-Cu-O-Y-Zn
Y1Ba2Cu2.94Zn0.06O6.48-MP-mp-20897.cif,Y1Ba2Cu2.94Zn0.06O6.48,0.0,new,zero-in-high-cloud,56,25.2,0.0,77.0,Y1Ba2Cu2.95Zn0.05O6.47,18.0,0.002,Ba-Cu-O-Y-Zn
DyBa2Cu3O7-MP-mp-622105.cif,DyBa2Cu3O7,0.0,new,zero-in-high-cloud,8,90.0,86.0,94.0,Dy1Ba2Cu3O6.9,92.3,0.007,Ba-Cu-Dy-O
Bi2Sr2Ca0.5Gd0.5Cu2O8-MP-mp-1218930.cif,Bi2Sr2Ca0.5Gd0.5Cu2O8,0.0,new,zero-in-high-cloud,4,15.0,0.0,48.0,Bi2Sr2Ca0.4Gd0.6Cu2O8,0.0,0.013,Bi-Ca-Cu-Gd-O-Sr
Bi2Sr2Ca0.4Y0.6Cu2I1O8-MP-mp-1209124.cif,Bi2Sr2Ca0.4Y0.6Cu2I1O8,0.0,new,zero-in-high-cloud,3,55.0,31.0,66.0,Bi2Sr2Ca0.5Y0.5Cu2I1O8,31.0,0.012,Bi-Ca-Cu-I-O-Sr-Y
Bi2Ca1Cu2Sr2O8.01-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.01,0.0,V45,zero-in-high-cloud,50,81.2,0.0,95.3,Bi2Ca1Cu2Sr2O8,88.25,0.001,Bi-Ca-Cu-O-Sr
Bi2Ca1Cu2Sr2O8.051-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.051,0.0,V45,zero-in-high-cloud,51,81.3,0.0,95.3,Bi2Ca1Cu2Sr2O8.077,0.0,0.002,Bi-Ca-Cu-O-Sr
Bi2Ca1Cu2Sr2O8.077-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.077,0.0,V45,zero-in-high-cloud,51,81.3,0.0,95.3,Bi2Ca1Cu2Sr2O8.1,90.0,0.001,Bi-Ca-Cu-O-Sr
Bi2Ca1Cu2Sr2O8.217-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.217,0.0,V45,zero-in-high-cloud,53,81.0,0.0,95.3,Bi2Ca1Cu2Sr2O8.218,70.0,0.0,Bi-Ca-Cu-O-Sr
Bi2Ca1Cu2Sr2O8.255-MP-mp-1218930-synth_doped.cif,Bi2Ca1Cu2Sr2O8.255,0.0,V45,zero-in-high-cloud,53,81.0,0.0,95.3,Bi2Ca1Cu2Sr2O8.256,67.2,0.0,Bi-Ca-Cu-O-Sr
Bi2Sr2Ca1Cu2O7.93-MP-mp-1218930.cif,Bi2Sr2Ca1Cu2O7.93,0.0,new,zero-in-high-cloud,49,81.3,0.0,95.3,Bi2Sr2Ca1Cu2O7.965,0.0,0.002,Bi-Ca-Cu-O-Sr
Bi2Sr2Ca1Cu2O7.965-MP-mp-1218930.cif,Bi2Sr2Ca1Cu2O7.965,0.0,new,zero-in-high-cloud,50,81.2,0.0,95.3,Bi2Sr2Ca1Cu2O7.975,0.0,0.001,Bi-Ca-Cu-O-Sr
Bi2Sr2Ca1Cu2O7.975-MP-mp-1218930.cif,Bi2Sr2Ca1Cu2O7.975,0.0,new,zero-in-high-cloud,50,81.2,0.0,95.3,Bi2Sr2Ca1Cu2O7.965,0.0,0.001,Bi-Ca-Cu-O-Sr
Bi2.1Sr1.9Ca1Cu2O8.28-MP-icsd-63210.cif,Bi2.1Sr1.9Ca1Cu2O8.28,0.0,new,zero-in-high-cloud,52,79.5,0.0,94.2,Bi2.1Sr1.9Ca1Cu2O8.25,0.0,0.002,Bi-Ca-Cu-O-Sr
Bi2.1Sr1.9Ca1Cu2O8.25-MP-icsd-63210.cif,Bi2.1Sr1.9Ca1Cu2O8.25,0.0,new,zero-in-high-cloud,52,79.5,0.0,94.2,Bi2.1Sr1.9Ca1Cu2O8.28,0.0,0.002,Bi-Ca-Cu-O-Sr
Bi2.1Sr1.9Ca1Cu2O8.22-MP-icsd-63210.cif,Bi2.1Sr1.9Ca1Cu2O8.22,0.0,new,zero-in-high-cloud,52,79.5,0.0,94.2,Bi2.1Sr1.9Ca1Cu2O8.25,0.0,0.002,Bi-Ca-Cu-O-Sr
Bi2Ca1Cu2I0.95Sr2O8.28-MP-mp-1209124-synth_doped.cif,Bi2Ca1Cu2I0.95Sr2O8.28,0.0,V45,zero-in-high-cloud,4,54.2,49.3,58.0,Bi2Sr2Ca1Cu2I1O8.242,53.0,0.006,Bi-Ca-Cu-I-O-Sr
Bi2Sr2Ca1Cu2I0.47O8.28-MP-mp-1209124.cif,Bi2Sr2Ca1Cu2I0.47O8.28,0.0,new,zero-in-high-cloud,5,56.7,53.1,71.6,Bi2Sr2Ca1Cu2I0.43O8.21,63.1,0.006,Bi-Ca-Cu-I-O-Sr
Bi2Sr2Ca1Cu2I0.23O8.28-MP-mp-1209124.cif,Bi2Sr2Ca1Cu2I0.23O8.28,0.0,new,zero-in-high-cloud,6,68.1,56.7,86.6,Bi2Sr2Ca1Cu2I0.2O8.242,64.6,0.004,Bi-Ca-Cu-I-O-Sr
Br2Ca1.875Cu1Na0.125O2-MP-mp-545481-synth_doped.cif,Br2Ca1.875Cu1Na0.125O2,0.0,V45,zero-in-high-cloud,3,10.5,10.0,11.0,Br2Ca1.85Cu1Na0.15O2,10.0,0.007,Br-Ca-Cu-Na-O
C1Cu1K0.2Sr1.8O5-MP-mp-1147662-synth_doped.cif,C1Cu1K0.2Sr1.8O5,0.0,V45,zero-in-high-cloud,3,13.0,0.0,16.0,C1Cu1K0.25Sr1.75O5,13.0,0.011,C-Cu-K-O-Sr
La1.95Ca0.05Cu1O3.975-MP-mp-1077929.cif,La1.95Ca0.05Cu1O3.975,0.0,new,zero-in-high-cloud,13,20.5,5.55,32.0,Ca0.065Cu1La1.935O4,5.55,0.007,Ca-Cu-La-O
Y0.65Ca0.35Sr2Cu2Ga1O6.94-MP-mp-1218712.cif,Y0.65Ca0.35Sr2Cu2Ga1O6.94,0.0,new,zero-in-high-cloud,4,37.2,27.0,41.0,Ca0.35Cu2Ga1Sr2Y0.65O7,27.0,0.004,Ca-Cu-Ga-O-Sr-Y
Ca0.2Cu2Sr2Tl1Y0.8O7-MP-mp-1218486-synth_doped.cif,Ca0.2Cu2Sr2Tl1Y0.8O7,0.0,V45,zero-in-high-cloud,3,92.0,87.0,93.0,Tl1Sr2Ca0.2Y0.8Cu2O6.97,93.0,0.002,Ca-Cu-O-Sr-Tl-Y
Ca1.92Cl2Cu1Na0.08O2-MP-mp-23143-synth_doped.cif,Ca1.92Cl2Cu1Na0.08O2,0.0,V45,zero-in-high-cloud,9,20.0,0.0,27.055,Ca1.94Cl2Cu1Na0.06O2,0.0,0.006,Ca-Cl-Cu-Na-O
Ca1.94Cl2Cu1Na0.06O2-MP-mp-23143-synth_doped.cif,Ca1.94Cl2Cu1Na0.06O2,0.0,V45,zero-in-high-cloud,7,19.7,0.0,25.0,Ca1.92Cl2Cu1Na0.08O2,0.0,0.006,Ca-Cl-Cu-Na-O
Ce0.18Cu1Nd1.82O4-MP-mp-4158-synth_doped.cif,Ce0.18Cu1Nd1.82O4,0.0,V45,zero-in-high-cloud,20,14.5,0.0,25.0,Ce0.17Cu1Nd1.83O4,12.8,0.003,Ce-Cu-Nd-O
Ce0.22Cu1Nd1.78O4-MP-mp-4158-synth_doped.cif,Ce0.22Cu1Nd1.78O4,0.0,V45,zero-in-high-cloud,17,20.8,0.0,25.0,Ce0.18Cu1Nd1.82O4,0.0,0.011,Ce-Cu-Nd-O
Nd1.85Ce0.15Cu1O4.064-MP-mp-662567.cif,Nd1.85Ce0.15Cu1O4.064,0.0,new,zero-in-high-cloud,20,14.5,0.0,25.0,Nd1.85Ce0.15Cu1O4.034,9.1,0.004,Ce-Cu-Nd-O
RuSr2Gd1.4Ce0.6Cu2O10-MP-mp-1218883.cif,RuSr2Gd1.4Ce0.6Cu2O10,0.0,new,zero-in-high-cloud,4,17.0,0.0,45.0,Ru1Sr2Gd1.4Ce0.6Cu2O10,45.0,0.0,Ce-Cu-Gd-O-Ru-Sr
Ce0.05Cu1Pr1.95O4-MP-mp-4181-synth_doped.cif,Ce0.05Cu1Pr1.95O4,0.0,V45,zero-in-high-cloud,10,17.7,0.0,23.6,Ce0.04Cu1Pr1.96O4,23.6,0.003,Ce-Cu-O-Pr
Ce0.18Cu1Pr1.82O4-MP-mp-4181-synth_doped.cif,Ce0.18Cu1Pr1.82O4,0.0,V45,zero-in-high-cloud,16,15.7,0.0,21.5,Ce0.17Cu1Pr1.83O4,15.425,0.003,Ce-Cu-O-Pr
Ce0.1Cu1Pr1.9O4-MP-mp-4181-synth_doped.cif,Ce0.1Cu1Pr1.9O4,0.0,V45,zero-in-high-cloud,15,15.4,0.0,23.6,Pr1.9Ce0.1Cu1O3.98,9.0,0.002,Ce-Cu-O-Pr
